"He, XQ; Bai, Y; Pan, DL; Tang, JW; Wang, DF","[He, Xianqiang; Bai, Yan; Pan, Delu; Wang, Difeng] State Ocean Adm, Inst Oceanog 2, State Key Lab Satellite Ocean Environm Dynam, Hangzhou, Zhejiang, Peoples R China; [Tang, Junwu] State Ocean Adm, Natl Ocean Technol Ctr, Tianjin, Peoples R China; [Bai, Yan] Hangzhou Normal Univ, Key Lab Urban Wetland & Reg Variat Res Zhejiang P, Hangzhou, Zhejiang, Peoples R China",1094-4087,2012,
"Hao, L; Xu, CX; Cheng, HY; Liu, JH; Yin, XF","[Hao Li; Liu Jinhua; Yin Xuefeng] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Xu Chunxiu; Cheng Heyong; Yin Xuefeng] Zhejiang Univ, Dept Chem, Inst Microanalyt Syst, Hangzhou 310027, Peoples R China",1005-281X,2012,
"Yang, CP; Su, QP; Han, SY","[Yang, Chui-Ping; Su, Qi-Ping] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Yang, Chui-Ping] E China Normal Univ, Dept Phys, State Key Lab Precis Spect, Shanghai 200062, Peoples R China; [Han, Siyuan] Univ Kansas, Dept Phys & Astron, Lawrence, KS 66045 USA",1050-2947,2012,
"Shen, YQ; Du, FC; Gao, WF; Wang, AM; Chen, CY","[Shen, Yingqiang; Du, Fangchuan; Gao, Weifang; Wang, Anming; Chen, Chanyu] Hangzhou Normal Univ, Res Ctr Biomed & Hlth, Hangzhou 311121, Peoples R China; [Shen, Yingqiang; Du, Fangchuan] Hangzhou Normal Univ, Coll Biol & Environm Sci, Hangzhou 310036, Peoples R China",1996-0808,2012,
"Wu, T; Wang, J; Wang, CD; Hallett, M; Zang, YF; Wu, XL; Chan, P","[Wu, Tao; Wang, Chaodong; Wu, Xiaoli; Chan, Piu] Capital Med Univ, Xuanwu Hosp, Beijing Inst Geriatr, Minist Educ,Dept Neurobiol,Key Lab Neurodegenerat, Beijing 100053, Peoples R China; [Wang, Jue; Zang, Yufeng] Hangzhou Normal Univ, Affiliated Hosp, Ctr Cognit & Brain Disorders, Hangzhou, Zhejiang, Peoples R China; [Hallett, Mark] NINDS, Human Motor Control Sect, Med Neurol Branch, NIH, Bethesda, MD 20892 USA",0304-3940,2012,
"Yang, CP; Su, QP; Liu, JM","[Yang, Chui-Ping; Su, Qi-Ping] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Yang, Chui-Ping; Liu, Jin-Ming] E China Normal Univ, Dept Phys, State Key Lab Precis Spect, Shanghai 200062, Peoples R China",1050-2947,2012,
"Jin, RC; Yang, GF; Ma, C; Yu, JJ; Zhang, QQ; Xing, BS","[Jin, Ren-Cun; Yang, Guang-Feng; Ma, Chun; Yu, Jin-Jin; Zhang, Qian-Qian; Xing, Bao-Shan] Hangzhou Normal Univ, Dept Environm Sci, Hangzhou 310036, Zhejiang, Peoples R China",1385-8947,2012,
"Ablikim, M; Achasov, MN; Ambrose, DJ; An, FF; An, Q; An, ZH; Bai, JZ; Ban, Y; Becker, J; Berger, N; Bertani, M; Bian, JM; Boger, E; Bondarenko, O; Boyko, I; Briere, RA; Bytev, V; Cai, X; Cakir, O; Calcaterra, A; Cao, GF; Cetin, SA; Chang, JF; Chelkov, G; Chen, G; Chen, HS; Chen, JC; Chen, ML; Chen, SJ; Chen, Y; Chen, YB; Cheng, HP; Chu, YP; Cronin-Hennessy, D; Dai, HL; Dai, JP; Dedovich, D; Deng, ZY; Denig, A; Denysenko, I; Destefanis, M; Ding, WM; Ding, Y; Dong, LY; Dong, MY; Du, SX; Fang, J; Fang, SS; Fava, L; Feldbauer, F; Feng, CQ; Ferroli, RB; Fu, CD; Fu, JL; Gao, Y; Geng, C; Goetzen, K; Gong, WX; Gradl, W; Greco, M; Gu, MH; Gu, YT; Guan, YH; Guo, AQ; Guo, LB; Guo, YP; Han, YL; Hao, XQ; Harris, FA; He, KL; He, M; He, ZY; Held, T; Heng, YK; Hou, ZL; Hu, HM; Hu, JF; Hu, T; Huang, B; Huang, GM; Huang, JS; Huang, XT; Huang, YP; Hussain, T; Ji, CS; Ji, Q; Ji, XB; Ji, XL; Jia, LK; Jiang, LL; Jiang, XS; Jiao, JB; Jiao, Z; Jin, DP; Jin, S; Jing, FF; Kalantar-Nayestanaki, N; Kavatsyuk, M; Kuehn, W; Lai, W; Lange, JS; Li, CH; Li, C; Li, C; Li, DM; Li, F; Li, G; Li, HB; Li, JC; Li, K; Li, L; Li, NB; Li, QJ; Li, SL; Li, WD; Li, WG; Li, XL; Li, XN; Li, XQ; Li, XR; Li, ZB; Liang, H; Liang, YF; Liang, YT; Liao, GR; Liao, XT; Liu, BJ; Liu, CL; Liu, CX; Liu, CY; Liu, FH; Liu, F; Liu, F; Liu, H; Liu, HB; Liu, HH; Liu, HM; Liu, HW; Liu, JP; Liu, KY; Liu, K; Liu, K; Liu, PL; Liu, SB; Liu, X; Liu, XH; Liu, Y; Liu, YB; Liu, ZA; Liu, ZQ; Liu, ZQ; Loehner, H; Lu, GR; Lu, HJ; Lu, JG; Lu, QW; Lu, XR; Lu, YP; Luo, CL; Luo, MX; Luo, T; Luo, XL; Lv, M; Ma, CL; Ma, FC; Ma, HL; Ma, QM; Ma, S; Ma, T; Ma, XY; Ma, Y; Maas, FE; Maggiora, M; Malik, QA; Mao, H; Mao, YJ; Mao, ZP; Messchendorp, JG; Min, J; Min, TJ; Mitchell, RE; Mo, XH; Morales, CM; Motzko, C; Muchnoi, NY; Muramatsu, H; Nefedov, Y; Nicholson, C; Nikolaev, IB; Ning, Z; Olsen, SL; Ouyang, Q; Pacetti, S; Park, JW; Pelizaeus, M; Peng, HP; Peters, K; Ping, JL; Ping, RG; Poling, R; Prencipe, E; Qi, M; Qian, S; Qiao, CF; Qin, XS; Qin, Y; Qin, ZH; Qiu, JF; Rashid, KH; Rong, G; Ruan, XD; Sarantsev, A; Schaefer, BD; Schulze, J; Shao, M; Shen, CP; Shen, XY; Sheng, HY; Shepherd, MR; Song, XY; Spataro, S; Spruck, B; Sun, DH; Sun, GX; Sun, JF; Sun, SS; Sun, XD; Sun, YJ; Sun, YZ; Sun, ZJ; Sun, ZT; Tang, CJ; Tang, X; Tang, XF; Tapan, I; Thorndike, EH; Tian, HL; Toth, D; Ullrich, M; Varner, GS; Wang, B; Wang, BQ; Wang, K; Wang, LL; Wang, LS; Wang, M; Wang, P; Wang, PL; Wang, Q; Wang, QJ; Wang, SG; Wang, XL; Wang, YD; Wang, YF; Wang, YQ; Wang, Z; Wang, ZG; Wang, ZY; Wei, DH; Weidenkaff, P; Wen, QG; Wen, SP; Werner, M; Wiedner, U; Wu, LH; Wu, N; Wu, SX; Wu, W; Wu, Z; Xia, LG; Xiao, ZJ; Xie, YG; Xiu, QL; Xu, GF; Xu, GM; Xu, H; Xu, QJ; Xu, XP; Xu, ZR; Xue, F; Xue, Z; Yan, L; Yan, WB; Yan, YH; Yang, HX; Yang, Y; Yang, YX; Ye, H; Ye, M; Ye, MH; Yu, BX; Yu, CX; Yu, JS; Yu, SP; Yuan, CZ; Yuan, WL; Yuan, Y; Zafar, AA; Zallo, A; Zeng, Y; Zhang, BX; Zhang, BY; Zhang, CC; Zhang, DH; Zhang, HH; Zhang, HY; Zhang, J; Zhang, JQ; Zhang, JW; Zhang, JY; Zhang, JZ; Zhang, SH; Zhang, TR; Zhang, XJ; Zhang, XY; Zhang, Y; Zhang, YH; Zhang, YS; Zhang, ZP; Zhang, ZY; Zhao, G; Zhao, HS; Zhao, JW; Zhao, KX; Zhao, L; Zhao, L; Zhao, MG; Zhao, Q; Zhao, SJ; Zhao, TC; Zhao, XH; Zhao, YB; Zhao, ZG; Zhemchugov, A; Zheng, B; Zheng, JP; Zheng, YH; Zheng, ZP; Zhong, B; Zhong, J; Zhou, L; Zhou, XK; Zhou, XR; Zhu, C; Zhu, K; Zhu, KJ; Zhu, SH; Zhu, XL; Zhu, XW; Zhu, YC; Zhu, YM; Zhu, YS; Zhu, ZA; Zhuang, J; Zou, BS; Zou, JH; Zuo, JX","[Ablikim, M.; An, F. F.; An, Z. H.; Bai, J. Z.; Berger, N.; Cai, X.; Cao, G. F.; Chang, J. F.; Chen, G.; Chen, H. S.; Chen, J. C.; Chen, M. L.; Chen, Y.; Chen, Y. B.; Chu, Y. P.; Dai, H. L.; Dai, J. P.; Deng, Z. Y.; Dong, L. Y.; Dong, M. Y.; Fang, J.; Fang, S. S.; Fu, C. D.; Gong, W. X.; Gu, M. H.; Han, Y. L.; Hao, X. Q.; He, K. L.; He, M.; Heng, Y. K.; Hou, Z. L.; Hu, H. M.; Hu, T.; Huang, B.; Huang, Y. P.; Ji, Q.; Ji, X. B.; Ji, X. L.; Jia, L. K.; Jiang, L. L.; Jiang, X. S.; Jin, D. P.; Jin, S.; Lai, W.; Li, C. H.; Li, F.; Li, G.; Li, H. B.; Li, J. C.; Li, Lei; Li, Q. J.; Li, S. L.; Li, W. D.; Li, W. G.; Li, X. N.; Liao, X. T.; Liu, B. J.; Liu, C. X.; Liu, C. Y.; Liu, Fang; Liu, H.; Liu, H. M.; Liu, H. W.; Liu, X. H.; Liu, Y.; Liu, Z. A.; Liu, Zhiqiang; Liu, Zhiqing; Lu, J. G.; Lu, Y. P.; Luo, X. L.; Lv, M.; Ma, H. L.; Ma, Q. M.; Ma, S.; Ma, T.; Ma, X. Y.; Mao, H.; Mao, Z. P.; Min, J.; Min, T. J.; Mo, X. H.; Ning, Z.; Ouyang, Q.; Ping, R. G.; Qian, S.; Qin, X. S.; Qin, Z. H.; Qiu, J. F.; Rong, G.; Shen, X. Y.; Sheng, H. Y.; Song, X. Y.; Sun, D. H.; Sun, G. X.; Sun, S. S.; Sun, X. D.; Sun, Y. Z.; Sun, Z. J.; Tang, X.; Tian, H. L.; Wang, K.; Wang, L. S.; Wang, P.; Wang, P. L.; Wang, Q.; Wang, Q. J.; Wang, Y. F.; Wang, Z.; Wang, Z. G.; Wang, Z. Y.; Wen, S. P.; Wu, L. H.; Wu, N.; Wu, Z.; Xie, Y. G.; Xiu, Q. L.; Xu, G. F.; Xu, H.; Xue, Z.; Yang, H. X.; Ye, H.; Ye, M.; Yu, B. X.; Yuan, C. Z.; Yuan, Y.; Zhang, B. X.; Zhang, B. Y.; Zhang, C. C.; Zhang, D. H.; Zhang, H. Y.; Zhang, J. Q.; Zhang, J. W.; Zhang, J. Y.; Zhang, J. Z.; Zhang, S. H.; Zhang, X. J.; Zhang, Y.; Zhang, Y. H.; Zhao, G.; Zhao, H. S.; Zhao, J. W.; Zhao, Ling; Zhao, Q.; Zhao, T. C.; Zhao, Y. B.; Zheng, J. P.; Zheng, Z. P.; Zhong, B.; Zhou, L.; Zhu, C.; Zhu, K.; Zhu, K. J.; Zhu, S. H.; Zhu, X. W.; Zhu, Y. S.; Zhu, Z. A.; Zhuang, J.; Zou, B. S.; Zou, J. H.; Zuo, J. X.] Inst High Energy Phys, Beijing 100049, Peoples R China; [Becker, J.; Feldbauer, F.; Held, T.; Motzko, C.; Schulze, J.; Wiedner, U.; Zhong, J.] Ruhr Univ Bochum, D-44780 Bochum, Germany; [Briere, R. A.; Liu, C. L.] Carnegie Mellon Univ, Pittsburgh, PA 15213 USA; [Wang, L. L.; Ye, M. H.] China Ctr Adv Sci & Technol, Beijing 100190, Peoples R China; [Achasov, M. N.; Muchnoi, N. Yu.; Nikolaev, I. B.] GI Budker Inst Nucl Phys SB RAS BINP, Novosibirsk 630090, Russia; [Guan, Y. H.; Hu, J. F.; Liu, H. B.; Liu, Kai; Lu, X. R.; Ma, C. L.; Nicholson, C.; Qiao, C. F.; Zheng, Y. H.; Zhou, X. K.] Chinese Acad Sci, Grad Univ, Beijing 100049, Peoples R China; [Goetzen, K.; Peters, K.] GSI Helmholtzctr Heavy Ion Res GmbH, D-64291 Darmstadt, Germany; [Tang, X. F.; Wei, D. H.; Yang, Y. X.] Guangxi Normal Univ, Guilin 541004, Peoples R China; [Gu, Y. T.; Ruan, X. D.; Wang, B.; Zhang, Y. S.] Guangxi Univ, Nanning 530004, Peoples R China; [Li, K.; Xu, Q. J.] Hangzhou Normal Univ, Hangzhou 310036, Zhejiang, Peoples R China; [Ma, Y.; Maas, F. E.; Morales, C. Morales] Helmholtz Inst Mainz, D-55099 Mainz, Germany; [Huang, J. S.; Lu, G. R.; Sun, J. F.] Henan Normal Univ, Xinxiang 453007, Peoples R China; [Liu, H. H.] Henan Univ Sci & Technol, Luoyang 471003, Peoples R China; [Cheng, H. P.; Jiao, Z.; Lu, H. J.] Huangshan Coll, Huangshan 245000, Peoples R China; [Huang, G. M.; Liu, Feng; Xue, F.; Yang, Y.] Huazhong Normal Univ, Wuhan 430079, Peoples R China; [Yan, Y. H.; Zeng, Y.] Hunan Univ, Changsha 410082, Hunan, Peoples R China; [Mitchell, R. E.; Schaefer, B. D.; Shepherd, M. R.] Indiana Univ, Bloomington, IN 47405 USA; [Bertani, M.; Calcaterra, A.; Ferroli, R. B.; Zallo, A.] Ist Nazl Fis Nucl, Lab Nazl Frascati, I-00044 Frascati, Italy; [Pacetti, S.] Ist Nazl Fis Nucl, I-06100 Perugia, Italy; [Pacetti, S.] Univ Perugia, I-06100 Perugia, Italy; [Denig, A.; Gradl, W.; Prencipe, E.; Weidenkaff, P.] Johannes Gutenberg Univ Mainz, D-55099 Mainz, Germany; [Boger, E.; Boyko, I.; Bytev, V.; Chelkov, G.; Dedovich, D.; Denysenko, I.; Nefedov, Y.; Sarantsev, A.; Zhemchugov, A.] Joint Inst Nucl Res, Dubna 141980, Russia; [Bondarenko, O.; Kalantar-Nayestanaki, N.; Kavatsyuk, M.; Loehner, H.; Messchendorp, J. G.] Univ Groningen, KVI, NL-9747 AA Groningen, Netherlands; [Liu, X.; Yu, J. S.] Lanzhou Univ, Lanzhou 730000, Peoples R China; [Ding, Y.; Liu, K. Y.; Ma, F. C.] Liaoning Univ, Shenyang 110036, Peoples R China; [Guo, L. B.; Li, N. B.; Luo, C. L.; Ping, J. L.; Xiao, Z. J.; Yuan, W. L.; Zhang, J.; Zhang, T. R.; Zhao, K. X.] Nanjing Normal Univ, Nanjing 210046, Jiangsu, Peoples R China; [Chen, S. J.; Fu, J. L.; Qi, M.; Zhao, X. H.] Nanjing Univ, Nanjing 210093, Jiangsu, Peoples R China; [Guo, A. Q.; Guo, Y. P.; He, Z. Y.; Li, X. Q.; Liu, Y. B.; Wu, W.; Yu, C. X.; Zhao, M. G.; Zhu, Y. M.] Nankai Univ, Tianjin 300071, Peoples R China; [Ban, Y.; Liu, Kun; Mao, Y. J.; Qin, Y.; Wang, B. Q.; Wang, S. G.; Xu, G. M.] Peking Univ, Beijing 100871, Peoples R China; [Li, X. R.; Olsen, S. L.; Park, J. W.] Seoul Natl Univ, Seoul 151747, South Korea; [Ding, W. M.; Huang, X. T.; Jiao, J. B.; Li, X. L.; Liu, P. L.; Wang, M.; Wang, Y. Q.; Yu, S. P.; Zhang, X. Y.] Shandong Univ, Jinan 250100, Peoples R China; [Liu, F. H.; Lu, Q. W.] Shanxi Univ, Taiyuan 030006, Peoples R China; [Liang, Y. F.; Tang, C. J.] Sichuan Univ, Chengdu 610064, Peoples R China; [Xu, X. P.] Soochow Univ, Suzhou 215006, Peoples R China; [Li, Z. B.; Zhang, H. H.] Sun Yat Sen Univ, Guangzhou 510275, Guangdong, Peoples R China; [Gao, Y.; Jing, F. F.; Liao, G. R.; Xia, L. G.; Zhu, X. L.] Tsinghua Univ, Beijing 100084, Peoples R China; [Cakir, O.] Ankara Univ, TR-06100 Ankara, Turkey; [Cetin, S. A.] Dogus Univ, Istanbul, Turkey; [Tapan, I.] Uludag Univ, Bursa, Turkey; [Kuehn, W.; Lange, J. S.; Liang, Y. T.; Spruck, B.; Ullrich, M.; Werner, M.] Univ Giessen, D-35392 Giessen, Germany; [Harris, F. A.; Luo, T.; Pelizaeus, M.; Shen, C. P.; Varner, G. S.] Univ Hawaii, Honolulu, HI 96822 USA; [Bian, J. M.; Cronin-Hennessy, D.; Poling, R.; Toth, D.] Univ Minnesota, Minneapolis, MN 55455 USA; [Ambrose, D. J.; Muramatsu, H.; Thorndike, E. H.] Univ Rochester, Rochester, NY 14627 USA; [An, Q.; Feng, C. Q.; Geng, C.; Ji, C. S.; Li, Cheng; Li, Cui; Liang, H.; Liu, S. B.; Peng, H. P.; Shao, M.; Sun, Y. J.; Sun, Z. T.; Wang, X. L.; Wang, Y. D.; Wen, Q. G.; Wu, S. X.; Xu, Z. R.; Yan, L.; Yan, W. B.; Zhang, Z. P.; Zhao, Lei; Zhao, Z. G.; Zhou, X. R.; Zhu, Y. C.] Univ Sci & Technol China, Hefei 230026, Peoples R China; [Zheng, B.] Univ S China, Hengyang 421001, Peoples R China; [Hussain, T.; Malik, Q. A.; Rashid, K. H.; Zafar, A. A.] Univ Punjab, Lahore 54590, Pakistan; [Destefanis, M.; Greco, M.; Maggiora, M.; Spataro, S.] Univ Turin, Turin, Italy; [Fava, L.] Univ Piemonte Orientale, Alessandria, Italy; [Destefanis, M.; Fava, L.; Greco, M.; Maggiora, M.; Spataro, S.] Ist Nazl Fis Nucl, I-10125 Turin, Italy; [Liu, J. P.; Zhang, Z. Y.] Wuhan Univ, Wuhan 430072, Peoples R China; [Luo, M. X.] Zhejiang Univ, Hangzhou 310027, Zhejiang, Peoples R China; [Du, S. X.; Li, D. M.; Zhao, S. J.] Zhengzhou Univ, Zhengzhou 450001, Peoples R China; [Boger, E.; Chelkov, G.; Zhemchugov, A.] Moscow Inst Phys & Technol, Moscow, Russia; [Sarantsev, A.] PNPI, Gatchina, Russia",1550-7998,2012,
"Nicholls, C; Pinto, AR; Li, H; Li, L; Wang, LH; Simpson, R; Liu, JP","[Nicholls, Craig; Li, He; Liu, Jun-Ping] Murdoch Childrens Res Inst, Mol Signaling Lab, Parkville, Vic 3052, Australia; [Wang, Lihui; Liu, Jun-Ping] Hangzhou Normal Univ, Inst Aging Res, Sch Med, Hangzhou 310036, Zhejiang, Peoples R China; [Nicholls, Craig; Pinto, Alexander Ruvantha; Li, Ling; Liu, Jun-Ping] Monash Univ, Dept Immunol, Cent Clin Sch, Melbourne, Vic 3004, Australia; [Liu, Jun-Ping] Univ Melbourne, Dept Genet, Melbourne, Vic 3010, Australia; [Simpson, Richard] La Trobe Univ, La Trobe Inst Mol Sci, Bundoora, Vic 3086, Australia",0027-8424,2012,
"Song, J; Zhou, X; Li, YZ; Li, X","[Song, Jun; Zhou, Xiang; Li, Yuan-zhou] Shenzhen Univ, Inst Optoelect, Key Lab Optoelect Devices & Syst, Minist Educ Guangdong Prov, Shenzhen 518060, Peoples R China; [Li, Xuan] Hangzhou Normal Univ, Coll Sci, Hangzhou 310036, Zhejiang, Peoples R China",1094-4087,2012,
"Pan, QH; Wan, WQ; Jia, GJ; Xu, YZ; Lai, GQ; Hua, XH; Liu, SX; Chen, J; Yang, LM; Zhang, YF; Weng, SF; Wu, JG","[Pan Qing-Hua; Xu Yi-Zhuang; Hua Xiao-Hui; Liu Shao-Xuan; Chen Jing; Yang Li-Min; Zhang Yuan-Fu; Weng Shi-Fu; Wu Jin-Guang] Peking Univ, Coll Chem & Mol Engn, Beijing 100871, Peoples R China; [Wan Wei-Qing; Jia Gui-Jun] Capital Med Univ, Beijing Tiantan Hosp, Beijing 100083, Peoples R China; [Pan Qing-Hua; Lai Guo-Qiao] Hangzhou Normal Univ, Key Lab Organosilicon Chem & Meterial Technol, Hangzhou 310012, Zhejiang, Peoples R China",0251-0790,2012,
"Zeng, A; Lu, LY; Zhou, T","[Zeng, An; Lu, Linyuan] Hangzhou Normal Univ, Inst Informat Econ, Hangzhou 310036, Zhejiang, Peoples R China; [Zeng, An; Lu, Linyuan] Univ Fribourg, Dept Phys, CH-1700 Fribourg, Switzerland; [Zhou, Tao] Univ Elect Sci & Technol China, Web Sci Ctr, Chengdu 611731, Peoples R China",1367-2630,2012,
"Wu, Y; Zhang, DX; Elieson, B; Zhou, XL","[Wu, Yan; Zhang, Dexuan; Elieson, Bill] Hangzhou Normal Univ, Sch Educ Sci, Dept Psychol, Hangzhou 310036, Zhejiang, Peoples R China; [Wu, Yan; Zhou, Xiaolin] Peking Univ, Ctr Brain & Cognit Sci, Beijing 100871, Peoples R China; [Wu, Yan; Zhou, Xiaolin] Peking Univ, Dept Psychol, Beijing 100871, Peoples R China; [Wu, Yan] Southeast Univ, Minist Educ, Key Lab Child Dev & Learning Sci, Nanjing 210096, Jiangsu, Peoples R China; [Zhou, Xiaolin] Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing 100871, Peoples R China",0167-8760,2012,
"Shi, ZG; Tong, QJ; Leong, WWY; Zhong, GF","[Shi, Zugui; Tong, Qinjie; Leong, Wendy Wen Yi; Zhong, Guofu] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Shi, Zugui; Tong, Qinjie; Leong, Wendy Wen Yi; Zhong, Guofu] Nanyang Technol Univ, Div Chem & Biol Chem, Singapore 637371, Singapore",0947-6539,2012,
"Huang, JL; Wang, B; Ye, JG; Liu, B; Qiu, HY; Yin, SC","[Huang Jinlong; Wang Bo; Ye Jianguo; Liu Bin; Qiu Huayu; Yin Shouchun] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China",1001-604X,2012,
"Dong, WY; Tu, CL; Tao, W; Zhou, YF; Tong, GS; Zheng, YL; Li, YJ; Yan, DY","[Dong, Wenyong; Li, Yongjin; Yan, Deyue] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Tu, Chunlai; Zhou, Yongfeng; Tong, Gangsheng; Zheng, Yongli; Yan, Deyue] Shanghai Jiao Tong Univ, Coll Chem & Chem Engn, Shanghai 200240, Peoples R China; [Tao, Wei] Hefei Univ Technol, Sch Med Engn, Hefei 230009, Anhui, Peoples R China",1528-7483,2012,
"Zhuang, F; Shen, JQ; Du, XY; Zhao, DM","[Zhuang, Fei; Du, Xinyue; Zhao, Daomu] Zhejiang Univ, Dept Phys, Hangzhou 310027, Peoples R China; [Zhuang, Fei; Du, Xinyue] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Zhuang, Fei; Du, Xinyue] Hangzhou Normal Univ, Inst Condensed Matter Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Shen, Jianqi] Zhejiang Univ, Ctr Opt & Electromagnet Res, State Key Lab Modern Opt Instrumentat, Hangzhou 310058, Zhejiang, Peoples R China",0146-9592,2012,
"Zhang, J; Chai, YF; Jiang, KZ; Yang, HM; Pan, YJ; Sun, CR","[Zhang, Jia; Chai, Yunfeng; Pan, Yuanjiang; Sun, Cuirong] Zhejiang Univ, Dept Chem, Hangzhou 310027, Zhejiang, Peoples R China; [Jiang, Kezhi; Yang, Huameng] Hangzhou Normal Univ, Minist Educ, Key Lab Organosilicon Chem & Mat Technol, Hangzhou 310012, Zhejiang, Peoples R China",1076-5174,2012,
"Liu, JP; Xu, JK","[Liu, Jun-Ping] Hangzhou Normal Univ, Inst Ageing Res, Hangzhou, Zhejiang, Peoples R China; [Xu, Jiake] Univ Western Australia, Sch Pathol & Lab Med, Crawley, WA, Australia",0305-1870,2012,
"Nicholls, C; Li, H; Liu, JP","[Liu, Jun-Ping] Hangzhou Normal Univ, Sch Med, Inst Aging Res, Hangzhou 310012, Zhejiang, Peoples R China; [Nicholls, Craig; Li, He; Liu, Jun-Ping] Monash Univ, Murdoch Childrens Res Inst, Mol Signalling Lab, Melbourne, Vic 3004, Australia; [Nicholls, Craig; Liu, Jun-Ping] Monash Univ, Dept Immunol, Melbourne, Vic 3004, Australia; [Liu, Jun-Ping] Univ Melbourne, Dept Genet, Melbourne, Vic, Australia",0305-1870,2012,
"Li, FX; Jo, MS; Curry, TE; Liu, J","[Li, Feixue] Hangzhou Normal Univ, Coll Life & Environm Sci, Hangzhou, Zhejiang, Peoples R China; [Jo, Misung; Curry, Thomas E., Jr.] Univ Kentucky, Albert B Chandler Med Ctr, Dept Obstet & Gynecol, Lexington, KY 40536 USA; [Liu, Jing] Zhejiang Univ, Coll Environm & Resource Sci, Hangzhou 310003, Zhejiang, Peoples R China",1932-6203,2012,
"Yang, Z; Fang, F; Weng, XC","[Yang, Zhi] Chinese Acad Sci, Inst Psychol, Key Lab Behav Sci, Beijing 100101, Peoples R China; [Fang, Fang; Weng, Xuchu] Hangzhou Normal Univ, Ctr Cognit & Brain Disorders, Hangzhou 310015, Zhejiang, Peoples R China; [Fang, Fang] Peking Univ, Dept Psychol, Beijing 100817, Peoples R China",1673-7067,2012,
"Wurina; Zang, YF; Zhao, SG","[Wurina; Zhao, Shi-Gang] Inner Mongolia Med Coll, Affiliated Hosp, Dept Neurol, Hohhot 010050, Peoples R China; [Zang, Yu-Feng] Hangzhou Normal Univ, Affiliated Hosp, Ctr Cognit & Brain Disorders, Hangzhou 310015, Zhejiang, Peoples R China",1673-7067,2012,
"Dong, ZY; Liu, DQ; Wang, J; Qing, Z; Zang, ZX; Yan, CG; Zang, YF","[Liu, Dong-Qiang; Wang, Jue; Zang, Yu-Feng] Hangzhou Normal Univ, Affiliated Hosp, Ctr Cognit & Brain Disorders, Hangzhou 310015, Zhejiang, Peoples R China; [Dong, Zhang-Ye; Qing, Zhao; Yan, Chao-Gan; Zang, Yu-Feng] Beijing Normal Univ, Natl Key Lab Cognit Neurosci & Learning, Beijing 100875, Peoples R China; [Zang, Zhen-Xiang] Beijing Jiaotong Univ, Dept Math, Beijing 100044, Peoples R China; [Yan, Chao-Gan] Nathan S Kline Inst Psychiat Res, Orangeburg, NY 10962 USA",1673-7067,2012,
"Cao, HM; Wang, ZY; Zhang, GW; Liu, CF; Pan, CM; Zhao, SX; Song, ZY; Song, HD; Zhang, L","[Wang, Z. Y.; Zhang, L.] Shandong Univ, Prov Hosp, Dept Dermatol, Jinan 250100, Peoples R China; [Cao, H. M.; Pan, C. M.; Zhao, S. X.; Song, Z. Y.; Song, H. D.] Shanghai Jiao Tong Univ, Shanghai Inst Endocrinol, Mol Med Ctr, Ruijin Hosp,State Key Lab Med Genom,Sch Med, Shanghai 200030, Peoples R China; [Zhang, G. W.] Hangzhou Normal Univ, Sch Basic Med Sci, Hangzhou, Zhejiang, Peoples R China; [Liu, C. F.] Jinan Infect Dis Hosp, Jinan, Shandong, Peoples R China",0307-6938,2012,
"Zhu, BT; Deng, XL; Sun, YF; Bai, L; Xiahou, ZK; Cong, YS; Xu, XZ","[Zhu, Bingtao; Sun, Yifan; Xiahou, Zhikai; Xu, Xingzhi] Capital Normal Univ, Coll Life Sci, Beijing Key Lab DNA Damage Response, Beijing 100048, Peoples R China; [Deng, Xiaoli; Bai, Lin; Cong, Yusheng] Hangzhou Normal Univ, Sch Med, Inst Aging Res, Hangzhou 310036, Zhejiang, Peoples R China",1000-467X,2012,
"Wang, JH; Li, K; Dulat, S; Yuan, Y; Ma, K","[Li, Kang] Hangzhou Normal Univ, Hangzhou 310036, Zhejiang, Peoples R China; [Wang, Jianhua; Yuan, Yi] Shaanxi Univ Technol, Hanzhong 723001, Shaanxi, Peoples R China; [Dulat, Sayipjamal; Ma, Kai] Xinjiang Univ, Urumqi 830046, Xinjiang, Peoples R China",0020-7748,2012,
